date,day_of_week,trust_code,trust_name,trust_type,total_beds,flu_rate_per_100k,temperature_c,gp_appointment_lag_days,ae_attendance,ae_4hr_breach_pct,ae_mean_wait_mins,ae_12hr_trolley_waits,social_care_delay_days,nctr_patients,bed_occupancy_pct,nurse_sickness_pct,unfilled_shifts,ambulance_handover_avg_mins,ambulance_handover_over_60min,red_flag_incidents,pressure_score,opel_level,ae_pressure_index,bed_social_care_ratio,workforce_stress_index,system_flow_score,rag_status,,,date,WGH,NRI,SCH
26/07/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,4.7,13.4,5.7,199,0.056,128,0,9.4,21,0.856,0.052,4,12,0,3,0.402,2,0.3084,10.98130841,0.092666667,0.605542857,Amber,,,,,,
27/07/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,5,15.7,6,238,0.093,101,0,11,19,0.89,0.048,4,16,0,0,0.398,2,0.27745,12.35955056,0.090666667,0.649571429,Green,,,,,,
28/07/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5.8,17.7,5.9,221,0.076,137,0,9.3,19,0.866,0.05,5,16,0,1,0.372,2,0.31565,10.73903002,0.108333333,0.612328571,Green,,,,,,
29/07/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.4,20.2,6.7,174,0.068,116,0,10,21,0.849,0.038,4,13,0,4,0.405,2,0.2982,11.77856302,0.085666667,0.633171429,Amber,,,,,,
30/07/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,6,15.9,5.8,172,0.05,135,0,11,22,0.836,0.048,4,15,0,3,0.363,2,0.32075,13.15789474,0.090666667,0.623685714,Green,,,,,,
31/07/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,4.5,20.1,5.7,244,0.116,120,1,10,23,0.833,0.04,5,14,0,0,0.331,2,0.3344,12.00480192,0.103333333,0.605342857,Green,,,,,,
01/08/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,5.1,19.8,6.9,220,0.079,145,0,9.3,23,0.827,0.047,3,14,0,2,0.351,2,0.35085,11.24546554,0.0735,0.618157143,Green,,,,,,
02/08/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,6.8,19.2,5.7,206,0.077,134,0,8.6,24,0.851,0.05,4,14,0,5,0.449,2,0.3423,10.10575793,0.091666667,0.591542857,Amber,,,,,,
03/08/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.5,18.8,6.1,200,0.048,122,0,9,20,0.869,0.051,3,15,0,0,0.336,2,0.2917,10.35673188,0.0755,0.613314286,Green,,,,,,
04/08/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,4.1,21.8,7.4,227,0.07,119,0,8.6,21,0.854,0.039,3,15,0,0,0.316,2,0.30275,10.07025761,0.0695,0.629171429,Green,,,,,,
05/08/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.8,20.4,7.5,198,0.065,112,0,8.5,22,0.839,0.048,4,16,0,1,0.331,2,0.298,10.13110846,0.090666667,0.623814286,Green,,,,,,
06/08/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,5.5,19.3,7.2,192,0.08,125,0,8.4,19,0.846,0.052,5,16,0,2,0.37,2,0.30225,9.929078014,0.109333333,0.618685714,Green,,,,,,
07/08/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,5.3,18.2,6.6,272,0.156,116,2,8.1,15,0.839,0.046,3,17,0,3,0.417,2,0.2974,9.654350417,0.073,0.598528571,Amber,,,,,,
08/08/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4.8,18.4,9.1,231,0.085,122,0,8.3,18,0.851,0.051,4,15,0,1,0.351,2,0.2945,9.753231492,0.092166667,0.6599,Green,,,,,,
09/08/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,4.5,16.8,5.1,211,0.072,127,0,12.8,19,0.852,0.048,5,17,0,0,0.306,2,0.30155,15.02347418,0.107333333,0.642085714,Green,,,,,,
10/08/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.6,18.9,7.3,213,0.075,114,0,9.6,22,0.828,0.042,4,19,0,0,0.287,2,0.3045,11.5942029,0.087666667,0.631628571,Green,,,,,,
11/08/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5.1,14.1,7.2,229,0.087,155,0,9.3,21,0.858,0.046,3,12,0,1,0.373,2,0.35455,10.83916084,0.073,0.636985714,Green,,,,,,
12/08/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.9,21,7.9,177,0.062,118,0,11,23,0.88,0.045,4,16,0,2,0.422,2,0.3103,12.5,0.089166667,0.686285714,Amber,,,,,,
13/08/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,4,15.8,6.2,183,0.048,103,0,11.2,25,0.861,0.056,4,17,0,0,0.356,2,0.29795,13.00813008,0.094666667,0.645257143,Green,,,,,,
14/08/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,6,16.8,6.3,224,0.072,135,0,10.7,24,0.853,0.05,3,15,0,2,0.398,2,0.34155,12.54396249,0.075,0.6367,Green,,,,,,
15/08/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4.5,14.7,6.7,221,0.083,126,0,10.4,25,0.858,0.05,5,13,0,1,0.396,2,0.3407,12.12121212,0.108333333,0.642771429,Green,,,,,,
16/08/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,4.1,14.8,5.9,211,0.06,125,0,10,22,0.86,0.037,4,12,0,1,0.345,2,0.31225,11.62790698,0.085166667,0.620428571,Green,,,,,,
17/08/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.7,16.4,7,202,0.058,137,0,11.4,26,0.868,0.048,3,15,0,1,0.394,2,0.35045,13.13364055,0.074,0.6682,Green,,,,,,
18/08/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,3.8,17.5,6.9,213,0.062,99,0,11.2,26,0.894,0.044,4,15,0,3,0.485,2,0.30455,12.52796421,0.088666667,0.673457143,Amber,,,,,,
19/08/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,4.7,16.5,8.1,192,0.06,125,0,9.9,25,0.879,0.049,3,16,0,2,0.435,2,0.33025,11.26279863,0.0745,0.673671429,Amber,,,,,,
20/08/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,5,15.9,6,177,0.059,121,0,9.8,26,0.858,0.046,4,19,0,2,0.4,2,0.33085,11.42191142,0.089666667,0.618771429,Amber,,,,,,
21/08/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,3.5,16.6,7.3,235,0.097,114,0,10.7,26,0.838,0.039,4,17,0,1,0.363,2,0.3373,12.76849642,0.086166667,0.652128571,Green,,,,,,
22/08/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,5.5,17,6.3,215,0.065,113,0,10.5,25,0.833,0.043,3,15,0,2,0.354,2,0.31725,12.60504202,0.0715,0.6257,Green,,,,,,
23/08/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,5.9,16.9,7.5,219,0.076,122,0,10.2,27,0.84,0.049,4,14,0,0,0.344,2,0.3449,12.14285714,0.091166667,0.649714286,Green,,,,,,
24/08/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.7,16.2,6.3,204,0.068,116,0,9,24,0.871,0.048,4,12,0,1,0.397,2,0.3162,10.33295063,0.090666667,0.6184,Green,,,,,,
25/08/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,6.2,16.1,6.4,245,0.115,125,0,11.8,23,0.861,0.046,4,18,0,1,0.411,2,0.34025,13.70499419,0.089666667,0.658542857,Amber,,,,,,
26/08/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.5,12.7,5.5,215,0.078,126,0,13.3,27,0.864,0.057,3,16,0,0,0.398,2,0.3507,15.39351852,0.0785,0.662957143,Green,,,,,,
27/08/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,5.6,16.6,7.5,218,0.058,126,0,12.8,33,0.865,0.061,4,16,0,1,0.445,2,0.3787,14.79768786,0.097166667,0.698714286,Amber,,,,,,
28/08/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,6.3,16.8,7.7,317,0.185,150,1,11.6,31,0.888,0.055,4,17,0,2,0.595,3,0.4475,13.06306306,0.094166667,0.6942,Amber,,,,,,
29/08/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,5.2,15.9,7.3,233,0.086,131,0,11.5,34,0.922,0.055,4,14,0,1,0.56,3,0.40215,12.47288503,0.094166667,0.697728571,Amber,,,,,,
30/08/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,4.8,17.4,7.5,236,0.109,122,0,10.6,30,0.898,0.054,4,16,0,0,0.491,2,0.3761,11.80400891,0.093666667,0.678914286,Amber,,,,,,
31/08/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,6.1,16.3,7.6,233,0.111,135,0,10.1,31,0.883,0.05,4,15,0,1,0.492,2,0.39915,11.4382786,0.091666667,0.667557143,Amber,,,,,,
01/09/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,4.9,15.3,7.7,222,0.074,114,0,10.5,27,0.893,0.042,4,17,0,3,0.495,2,0.3341,11.7581187,0.087666667,0.6797,Amber,,,,,,
02/09/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,6.2,16.8,8.2,183,0.069,125,0,10.2,20,0.891,0.059,4,14,0,0,0.402,2,0.30385,11.44781145,0.096166667,0.685114286,Amber,,,,,,
03/09/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,4.5,17.1,8.4,173,0.053,114,0,10.4,23,0.908,0.041,4,17,0,1,0.43,2,0.3017,11.45374449,0.087166667,0.6992,Amber,,,,,,
04/09/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,7.5,16.5,7.5,264,0.135,147,1,10.6,21,0.905,0.048,3,16,0,3,0.544,3,0.36375,11.71270718,0.074,0.681714286,Amber,,,,,,
05/09/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,5.5,16.7,8.2,225,0.085,129,0,9.3,23,0.887,0.049,3,15,0,1,0.421,2,0.33325,10.48478016,0.0745,0.670014286,Amber,,,,,,
06/09/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,6.7,16.5,6.5,235,0.114,124,0,9.9,24,0.89,0.055,4,16,0,3,0.528,3,0.3446,11.12359551,0.094166667,0.643785714,Amber,,,,,,
07/09/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,6.6,12.5,7.9,212,0.071,131,0,9.8,23,0.899,0.063,4,16,0,2,0.488,2,0.33015,10.90100111,0.098166667,0.675885714,Amber,,,,,,
08/09/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5.1,15.8,7.6,223,0.079,125,0,11.4,26,0.902,0.055,4,16,0,3,0.529,3,0.34385,12.63858093,0.094166667,0.694657143,Amber,,,,,,
09/09/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,2.9,14.6,8.2,169,0.062,112,0,11.1,29,0.898,0.03,3,17,0,2,0.461,2,0.3388,12.36080178,0.065,0.701414286,Amber,,,,,,
10/09/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,4.9,15.7,7.7,191,0.052,130,0,11.5,24,0.904,0.041,4,17,0,0,0.403,2,0.3273,12.72123894,0.087166667,0.6991,Amber,,,,,,
11/09/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,4.3,12,7.4,242,0.096,132,0,11.1,29,0.913,0.05,5,16,0,1,0.519,3,0.3774,12.1577218,0.108333333,0.690271429,Amber,,,,,,
12/09/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,5.2,14.6,8.7,239,0.094,121,0,7.9,26,0.922,0.045,3,17,0,0,0.485,2,0.34485,8.568329718,0.0725,0.673728571,Amber,,,,,,
13/09/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,4.7,14.4,8.1,211,0.062,128,0,10.7,24,0.916,0.05,3,18,0,2,0.48,2,0.3288,11.68122271,0.075,0.700471429,Amber,,,,,,
14/09/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,5.9,16.6,7.3,206,0.058,98,0,11.7,26,0.9,0.041,5,14,0,1,0.437,2,0.3017,13,0.103833333,0.691928571,Amber,,,,,,
15/09/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,4.9,14.4,8.1,224,0.086,110,0,10.3,27,0.895,0.05,3,13,0,1,0.471,2,0.3339,11.50837989,0.075,0.686071429,Amber,,,,,,
16/09/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.6,15.1,8.2,162,0.059,122,0,12.1,27,0.904,0.052,4,14,0,2,0.491,2,0.3381,13.38495575,0.092666667,0.718814286,Amber,,,,,,
17/09/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,5.5,13.2,7.9,174,0.079,106,0,11.7,23,0.88,0.047,3,18,0,1,0.414,2,0.3021,13.29545455,0.0735,0.696785714,Amber,,,,,,
18/09/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,4.7,13.1,10.1,231,0.096,157,0,12.9,26,0.885,0.059,4,12,0,0,0.446,2,0.39065,14.57627119,0.096166667,0.763928571,Amber,,,,,,
19/09/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4.6,10.1,8.3,229,0.1,130,0,11.2,20,0.875,0.045,4,15,0,1,0.405,2,0.3225,12.8,0.089166667,0.695857143,Amber,,,,,,
20/09/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,5.7,14.4,6.5,232,0.094,131,0,12.7,21,0.875,0.046,4,18,0,1,0.407,2,0.32735,14.51428571,0.089666667,0.679785714,Amber,,,,,,
21/09/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.1,16.1,6.7,218,0.079,130,0,11.7,21,0.894,0.056,4,17,0,1,0.441,2,0.3201,13.08724832,0.094666667,0.676671429,Amber,,,,,,
22/09/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,4.5,12.5,7.6,224,0.091,120,0,11.1,25,0.892,0.05,3,16,0,1,0.459,2,0.3364,12.44394619,0.075,0.686157143,Amber,,,,,,
23/09/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5,12.1,8.6,178,0.059,106,0,10,26,0.887,0.048,3,12,0,1,0.427,2,0.3121,11.27395716,0.074,0.689085714,Amber,,,,,,
24/09/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,3.5,11.4,8.2,175,0.063,120,0,10.4,23,0.861,0.045,2,14,0,0,0.341,2,0.3132,12.07897793,0.055833333,0.676114286,Green,,,,,,
25/09/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,5.5,12.4,9.2,240,0.087,153,0,11.2,21,0.878,0.048,5,13,0,3,0.459,2,0.35205,12.75626424,0.107333333,0.716342857,Amber,,,,,,
26/09/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,5.2,13.1,8.7,238,0.124,151,0,14.2,25,0.89,0.063,3,15,0,2,0.528,3,0.38835,15.95505618,0.0815,0.755428571,Amber,,,,,,
27/09/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,6.1,10.6,9.8,221,0.102,131,0,14,28,0.921,0.05,3,14,0,3,0.583,3,0.37255,15.20086862,0.075,0.7884,Amber,,,,,,
28/09/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,6,12.6,9.1,229,0.101,126,0,11,33,0.908,0.045,3,16,0,3,0.579,3,0.3959,12.11453744,0.0725,0.7232,Amber,,,,,,
29/09/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,6.5,12.3,10.3,238,0.097,143,0,12.9,30,0.906,0.053,5,14,0,2,0.543,3,0.39755,14.2384106,0.109833333,0.776614286,Amber,,,,,,
30/09/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,6.1,13.7,8.1,202,0.076,134,0,15.1,36,0.906,0.058,3,15,0,0,0.514,3,0.4139,16.66666667,0.079,0.762471429,Amber,,,,,,
01/10/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,3.6,13,7.9,162,0.07,124,0,15.5,36,0.924,0.044,5,15,0,1,0.543,3,0.399,16.77489177,0.105333333,0.771385714,Amber,,,,,,
02/10/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,5.3,10.6,7.8,249,0.117,99,0,14.5,33,0.915,0.045,4,15,0,4,0.621,3,0.36855,15.84699454,0.089166667,0.750642857,Amber,,,,,,
03/10/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4.8,10.7,9,230,0.088,139,0,14,33,0.914,0.055,4,17,0,1,0.543,3,0.40695,15.31728665,0.094166667,0.768457143,Amber,,,,,,
04/10/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,5.7,11.9,7.9,235,0.077,137,1,12.4,38,0.92,0.065,4,14,0,2,0.61,3,0.43005,13.47826087,0.099166667,0.723285714,Amber,,,,,,
05/10/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.8,12.1,7.9,200,0.075,147,0,14.5,36,0.916,0.047,4,14,0,2,0.564,3,0.42975,15.82969432,0.090166667,0.753185714,Amber,,,,,,
06/10/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,4.7,11.6,8.9,210,0.062,122,0,13.6,43,0.906,0.048,4,15,0,3,0.587,3,0.4353,15.01103753,0.090666667,0.757114286,Amber,,,,,,
07/10/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,4.7,9.2,7.8,168,0.075,127,0,14.4,42,0.907,0.064,3,15,0,1,0.581,3,0.44075,15.87651599,0.082,0.745942857,Amber,,,,,,
08/10/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,7.6,11.1,9.2,193,0.081,120,0,14.3,33,0.919,0.066,4,17,0,0,0.537,3,0.3804,15.56039173,0.099666667,0.779242857,Amber,,,,,,
09/10/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,6.7,10.6,8.1,281,0.156,154,0,14.2,29,0.9,0.065,3,17,0,4,0.645,3,0.4289,15.77777778,0.0825,0.746571429,Amber,,,,,,
10/10/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,5.5,12.6,10.3,220,0.077,133,0,13,25,0.9,0.055,1,13,0,1,0.469,2,0.34705,14.44444444,0.044166667,0.775714286,Amber,,,,,,
11/10/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,6,11,9.1,229,0.08,141,0,13.3,30,0.89,0.045,4,15,0,4,0.533,3,0.38825,14.94382022,0.089166667,0.7505,Amber,,,,,,
12/10/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,6.2,11.7,8.9,227,0.087,125,0,12.9,30,0.911,0.059,4,12,0,0,0.502,3,0.37105,14.16026345,0.096166667,0.748614286,Amber,,,,,,
13/10/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5.4,9.3,9.2,216,0.093,136,0,13.2,29,0.885,0.062,4,13,0,1,0.488,2,0.3812,14.91525424,0.097666667,0.749142857,Amber,,,,,,
14/10/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.6,10.6,9.8,206,0.075,127,0,12.1,32,0.881,0.054,4,15,0,2,0.495,2,0.38075,13.73439274,0.093666667,0.7439,Amber,,,,,,
15/10/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,5,10.9,7.4,167,0.061,100,0,14.2,28,0.89,0.062,4,13,0,2,0.49,2,0.3174,15.95505618,0.097666667,0.727571429,Amber,,,,,,
16/10/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,5.6,11.1,8.5,256,0.1,128,0,15.7,32,0.92,0.07,2,17,0,2,0.605,3,0.392,17.06521739,0.068333333,0.785642857,Amber,,,,,,
17/10/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,6.1,8.5,9.1,233,0.102,137,0,15,32,0.915,0.054,2,14,0,3,0.599,3,0.40405,16.39344262,0.060333333,0.786,Amber,,,,,,
18/10/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,5.8,10,9.3,215,0.056,114,0,13.6,34,0.905,0.047,4,15,0,0,0.459,2,0.3689,15.02762431,0.090166667,0.765285714,Amber,,,,,,
19/10/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,5.7,9.5,9.8,236,0.087,121,0,13.6,29,0.934,0.05,4,17,0,1,0.547,3,0.36005,14.56102784,0.091666667,0.7876,Amber,,,,,,
20/10/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5.6,7.3,9.2,224,0.081,116,0,14,31,0.905,0.061,3,14,0,5,0.595,3,0.3634,15.46961326,0.0805,0.769142857,Amber,,,,,,
21/10/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,6.5,10.1,8,188,0.068,140,0,15.2,31,0.871,0.062,4,13,0,1,0.454,2,0.3882,17.45120551,0.097666667,0.747828571,Amber,,,,,,
22/10/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,6.4,8.5,9,190,0.061,108,0,14.9,30,0.887,0.061,3,13,0,3,0.519,3,0.3394,16.79819617,0.0805,0.771157143,Amber,,,,,,
23/10/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,6.9,9.9,9.5,273,0.11,123,1,13.7,32,0.89,0.055,4,17,0,1,0.493,2,0.38975,15.39325843,0.094166667,0.765071429,Amber,,,,,,
24/10/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,6.1,8.8,9,247,0.117,136,0,14.2,26,0.881,0.054,4,18,0,1,0.474,2,0.3728,16.11804767,0.093666667,0.758257143,Amber,,,,,,
25/10/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,7,11,8.3,222,0.081,126,0,16.3,37,0.903,0.071,4,13,0,0,0.538,3,0.4119,18.05094131,0.102166667,0.783557143,Amber,,,,,,
26/10/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,6,8.6,10.4,221,0.077,126,0,16.7,34,0.91,0.072,4,15,0,3,0.608,3,0.3923,18.35164835,0.102666667,0.837357143,Amber,,,,,,
27/10/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5.5,9.3,8.2,228,0.084,113,0,16.6,37,0.905,0.053,5,16,0,1,0.542,3,0.39685,18.34254144,0.109833333,0.786714286,Amber,,,,,,
28/10/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,8,8.4,10.3,187,0.067,129,0,15.8,37,0.889,0.069,3,17,0,0,0.5,3,0.41005,17.7727784,0.0845,0.813314286,Amber,,,,,,
29/10/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,8.6,9,10.3,187,0.081,129,0,14.2,43,0.912,0.076,3,15,0,1,0.617,3,0.45165,15.57017544,0.088,0.798514286,Amber,,,,,,
30/10/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,6.9,7.5,8.7,256,0.124,152,0,13.9,36,0.926,0.06,3,17,0,1,0.616,3,0.4556,15.01079914,0.08,0.765328571,Amber,,,,,,
31/10/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,10.5,8.4,11.1,257,0.166,150,1,13.2,37,0.926,0.07,1,18,0,3,0.721,3,0.4759,14.25485961,0.051666667,0.806257143,Red,,,,,,
01/11/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,9.2,8.7,9.2,239,0.14,138,0,13.8,36,0.954,0.053,3,19,0,2,0.684,3,0.4445,14.46540881,0.0765,0.785742857,Amber,,,,,,
02/11/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,9.1,7.8,8.4,213,0.074,113,0,14.9,33,0.927,0.048,3,13,0,0,0.517,3,0.36885,16.07335491,0.074,0.7743,Amber,,,,,,
03/11/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,8.1,7.6,10.6,253,0.117,154,0,15.1,31,0.904,0.081,5,16,0,1,0.579,3,0.4253,16.70353982,0.123833333,0.815242857,Amber,,,,,,
04/11/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,8.8,7.5,9.4,209,0.062,135,0,15.2,32,0.898,0.077,5,16,0,1,0.522,3,0.38555,16.92650334,0.121833333,0.788628571,Amber,,,,,,
05/11/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,13.2,8.2,11.9,199,0.097,134,0,14.7,29,0.903,0.073,3,14,0,2,0.563,3,0.3803,16.27906977,0.0865,0.8367,Amber,,,,,,
06/11/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,11.8,7.5,9.2,291,0.198,116,1,10.2,35,0.917,0.072,5,17,0,0,0.65,3,0.4342,11.12322792,0.119333333,0.716942857,Amber,,,,,,
07/11/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,12.1,5.8,10.1,216,0.107,121,0,13,35,0.916,0.062,5,15,0,0,0.558,3,0.40405,14.19213974,0.114333333,0.777828571,Amber,,,,,,
08/11/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,10.9,6,9.4,205,0.076,133,0,16.3,37,0.925,0.066,2,18,0,1,0.588,3,0.41865,17.62162162,0.066333333,0.815928571,Amber,,,,,,
09/11/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,12.8,7.4,12.1,237,0.126,143,0,18.1,31,0.907,0.076,5,19,0,2,0.609,3,0.41515,19.95589857,0.121333333,0.893585714,Amber,,,,,,
10/11/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,13.1,7.8,12.1,246,0.106,112,0,16.9,35,0.937,0.084,3,16,0,1,0.65,3,0.3924,18.03628602,0.092,0.887585714,Amber,,,,,,
11/11/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,15.2,7.5,12.5,218,0.097,132,0,19.2,37,0.934,0.083,3,16,0,3,0.696,3,0.4258,20.55674518,0.0915,0.929457143,Amber,,,,,,
12/11/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,13,5.4,10.1,177,0.094,134,0,16,39,0.949,0.091,4,13,0,0,0.666,3,0.4391,16.85985248,0.112166667,0.836028571,Amber,,,,,,
13/11/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,12.5,6.8,10.6,285,0.188,141,0,17.2,43,0.955,0.063,5,16,0,3,0.8,4,0.50945,18.0104712,0.114833333,0.867142857,Red,,,,,,
14/11/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,17.2,6.4,12.1,259,0.165,133,0,15.4,42,0.959,0.107,3,19,0,1,0.781,4,0.48425,16.05839416,0.1035,0.873885714,Red,,,,,,
15/11/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,12.6,5.9,10.1,225,0.106,135,0,16.6,32,0.959,0.085,4,14,0,2,0.683,3,0.40315,17.3096976,0.109166667,0.849028571,Amber,,,,,,
16/11/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,16.3,6,11.7,223,0.137,105,0,17.4,36,0.959,0.099,4,16,0,0,0.7,3,0.40205,18.1438999,0.116166667,0.895314286,Red,,,,,,
17/11/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,12.6,5.9,11.7,241,0.127,113,0,17.4,31,0.961,0.09,4,15,0,0,0.652,3,0.37805,18.10613944,0.111666667,0.896114286,Amber,,,,,,
18/11/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,20.6,4.9,12.2,199,0.094,142,0,18.7,34,0.972,0.075,3,13,0,0,0.618,3,0.4191,19.23868313,0.0875,0.930728571,Amber,,,,,,
19/11/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,22.2,5.4,11.5,200,0.129,123,0,16.8,38,0.964,0.125,6,11,0,3,0.78,4,0.43335,17.42738589,0.1625,0.884028571,Red,,,,,,
20/11/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,20.9,4.5,15.5,288,0.224,142,0,12.1,38,0.971,0.062,4,23,0,1,0.72,3,0.4951,12.46138002,0.097666667,0.902042857,Red,,,,,,
